"","x"
"1",2.85846130579943
"2",2.53024630656082
"3",2.85846130579943
"4",2.90841180701376
"5",2.39073090898049
"6",2.71699653952205
"7",2.89074127665627
"8",2.90031543769441
"9",2.81525861031652
"10",2.72719782299953
"11",2.86496687715326
"12",3.24795346250741
"13",3.24399359770521
"14",2.80725453963135
"15",2.5788783558697
"16",2.6674417936575
"17",2.60731625146062
"18",2.70119022639054
"19",2.85846130579943
"20",3.2943598480125
"21",2.36103372815653
"22",2.95855947128352
"23",2.25552567911991
"24",3.06244677385941
"25",2.85846130579943
"26",2.47672887276345
"27",2.62259049022319
"28",2.93761101362044
"29",3.06452492129716
"30",2.88079345860373
"31",3.19349129984395
"32",2.80724036063361
"33",2.95725262282469
"34",2.81488254253775
"35",2.4638589726489
"36",2.85846130579943
"37",3.17617778642606
"38",2.85846130579943
"39",2.85846130579943
"40",2.45083269484972
"41",2.85846130579943
"42",3.12356780033708
"43",2.82023507718505
"44",2.49015449477367
"45",2.42446557799916
"46",2.90800298662487
"47",3.37921049055546
"48",2.63943218714328
"49",2.85846130579943
"50",2.66391510111207
"51",3.49064902745306
"52",3.78672552050942
"53",2.49572362928329
"54",2.8096120165688
"55",2.64042829302067
"56",2.85846130579943
"57",3.08672632555895
"58",2.80852180122554
"59",2.85846130579943
"60",2.88865531209774
"61",3.2066871693648
"62",3.15414126921609
"63",2.85846130579943
"64",3.59448030572721
"65",2.47170376758064
"66",3.16708022154095
"67",2.97695716860212
"68",2.88798888514293
"69",2.86137602050036
"70",3.12603874461193
"71",2.85846130579943
"72",3.25102414350039
"73",2.76564522050246
"74",2.51893475423149
"75",2.83876106232336
"76",2.85846130579943
"77",2.99904947233789
"78",2.76264869427614
"79",2.70378392206381
"80",3.31460209386844
"81",2.38308597860012
"82",2.74587930419686
"83",3.07868959595729
"84",2.42532747523062
"85",2.76306898298714
"86",2.65820945640398
"87",2.78829414093992
"88",2.83876106232336
"89",2.96584125669667
"90",2.67899651652987
"91",3.03039451489793
"92",2.70407540091821
"93",3.11546629044962
"94",2.71777689514805
"95",2.79880437140338
"96",3.50874648417371
"97",2.85846130579943
"98",2.42006252715073
"99",2.85846130579943
"100",2.83028394665785
"101",2.85846130579943
"102",2.8245477451991
"103",2.93618028322744
"104",2.67686373468041
"105",2.87696979242582
"106",3.44872103805292
"107",2.99537728478063
"108",2.69886762881219
"109",2.88798888514293
"110",2.8723471707654
"111",2.70060757199192
"112",2.79837068011657
"113",2.40969460692209
"114",3.00067589364011
"115",3.58269118326436
"116",2.73720206535216
"117",2.61296154114151
"118",2.84952021413188
"119",2.13746605825283
"120",2.88798888514293
"121",2.37532656772774
"122",2.85846130579943
"123",3.20137384516347
"124",2.74985371783186
"125",2.55377484725966
"126",2.85846130579943
"127",2.63677864130741
"128",2.80760619668917
"129",2.85846130579943
"130",2.83876106232336
"131",3.29269183964746
"132",2.57887926443156
"133",2.83876106232336
"134",2.25035667674474
"135",2.811694268399
"136",2.75025431066881
"137",2.42889019419817
"138",2.81535157607823
"139",3.09785669562055
"140",3.36584854049602
"141",2.73759198676525
"142",2.74916887076955
"143",2.67514058474026
"144",2.85846130579943
"145",2.88881243139172
"146",3.07006181106625
"147",2.85846130579943
"148",2.92406722629267
"149",2.94553243781949
"150",2.27697905564442
"151",2.85846130579943
"152",2.85846130579943
"153",2.20511662288975
"154",2.57223494626443
"155",2.85846130579943
"156",2.82108712253743
"157",3.05229075710357
"158",2.79371844911751
"159",2.63410618392368
"160",3.02282507819784
"161",2.85846130579943
"162",2.88798888514293
"163",2.83876106232336
"164",3.6560356682986
"165",2.89824822432351
"166",2.74884738921249
"167",3.1027356614423
"168",2.57431984508228
"169",2.45725573381631
"170",2.85846130579943
"171",2.85846130579943
"172",2.85846130579943
"173",3.17377691024827
"174",3.50112946842772
"175",2.95018917274609
"176",2.78155103161797
"177",2.8101069417046
"178",2.73820260960559
"179",2.85846130579943
"180",2.85846130579943
"181",2.59149266067026
"182",2.84580383088631
"183",2.83513803827216
"184",2.85846130579943
"185",2.62579256450229
"186",2.85846130579943
"187",2.98695062702877
"188",2.88748332213511
"189",2.90168502702493
"190",3.05349948118547
"191",3.01345469925874
"192",2.81130388931126
"193",2.8032394847555
"194",3.10210718799292
"195",2.41791470569342
"196",3.39243097468957
"197",2.80328822430229
"198",2.46359944328611
"199",3.37769348201081
"200",2.69410585205156
"201",2.95375430331537
"202",2.41381246384277
"203",3.0783375303748
"204",2.84360005700034
"205",2.62535322669242
"206",2.48719670986816
"207",2.85846130579943
"208",3.30447001847873
"209",2.85846130579943
"210",2.87176724705518
"211",2.6363773519285
"212",2.79236360064809
"213",2.95170290445478
"214",2.85846130579943
"215",2.85846130579943
"216",2.62032958562704
"217",2.83876106232336
"218",2.54337976549134
"219",2.85846130579943
"220",2.85846130579943
"221",2.64398493147677
"222",2.85846130579943
"223",2.83876106232336
"224",2.85846130579943
"225",2.79906419708356
"226",2.85846130579943
"227",3.51974911960698
"228",2.66168734715077
"229",3.08431913307806
"230",2.9395852615681
"231",3.31161891194484
"232",3.49109431975931
"233",2.83876106232336
"234",3.0843201041945
"235",2.69000505970448
"236",2.56012750080172
"237",2.69671226491867
"238",2.46655847624663
"239",2.85846130579943
"240",2.97014943729792
"241",2.72295844633235
"242",3.12055334756028
"243",2.85846130579943
"244",2.85846130579943
"245",2.7960614496418
"246",2.93833131176759
"247",3.33919175837969
"248",2.64770311592429
"249",2.95941763718246
"250",2.9122829587385
"251",2.9369316651516
"252",2.67739239378141
"253",2.85846130579943
"254",2.69006779418526
"255",3.62370447704599
"256",2.88798888514293
"257",2.35276364134074
"258",2.85846130579943
"259",2.83876106232336
"260",2.85846130579943
"261",2.74942517436041
"262",2.71389105778307
"263",2.80860935152697
"264",2.67893232758231
"265",2.88798888514293
"266",3.00542702511908
"267",2.80920624654843
"268",2.94607151969341
"269",2.73343304854152
"270",3.27630069209429
"271",2.65579760774973
"272",2.85846130579943
"273",2.85846130579943
"274",2.76429037508241
"275",2.85846130579943
"276",2.95884121153476
"277",2.6870544035839
"278",2.94926776576582
"279",2.9250499451693
"280",2.85846130579943
"281",2.73298251347271
"282",2.84668536254521
"283",2.82080359739578
"284",3.09018247886854
"285",2.91895127895661
"286",2.84473050358434
"287",3.29996827864469
"288",2.66994810409416
"289",2.65448273219394
"290",3.14582662434531
"291",2.85846130579943
"292",3.02507916055441
"293",2.81557663375746
"294",2.94078493068537
"295",3.0461679886141
"296",3.20575253230498
"297",2.17038497321154
"298",2.88798888514293
"299",3.24478257588716
"300",2.7431884886779
"301",3.11811621644114
"302",2.7484731148595
